date,Demand,tipo,conf_lower,conf_upper
2015-04-01,7137.1667,real,,
2015-05-01,6912.612999999999,real,,
2015-06-01,7276.9666,real,,
2015-07-01,7271.9355,real,,
2015-08-01,7195.4193000000005,real,,
2015-09-01,7196.433300000001,real,,
2015-10-01,7332.0645,real,,
2015-11-01,6864.6332999999995,real,,
2015-12-01,7072.4838,real,,
2016-01-01,6811.9677,real,,
2016-02-01,7127.8621,real,,
2016-03-01,7131.2581,real,,
2016-04-01,6984.3999,real,,
2016-05-01,6963.6129,real,,
2016-06-01,7372.3,real,,
2016-07-01,7109.8064,real,,
2016-08-01,7392.709699999999,real,,
2016-09-01,7254.1999,real,,
2016-10-01,7302.0968,real,,
2016-11-01,7272.7334,real,,
2016-12-01,7424.0323,real,,
2017-01-01,6998.5161,real,,
2017-02-01,7038.5358,real,,
2017-03-01,7545.516100000001,real,,
2017-04-01,7117.0666,real,,
2017-05-01,7363.3549,real,,
2017-06-01,7557.6,real,,
2017-07-01,7184.4193000000005,real,,
2017-08-01,7603.1936,real,,
2017-09-01,7264.7,real,,
2017-10-01,7585.5162,real,,
2017-11-01,7601.533299999999,real,,
2017-12-01,7558.4517,real,,
2018-01-01,7721.290300000001,real,,
2018-02-01,7219.3214,real,,
2018-03-01,7675.8387,real,,
2018-04-01,7463.3667,real,,
2018-05-01,7650.2259,real,,
2018-06-01,7740.7999,real,,
2018-07-01,7582.5162,real,,
2018-08-01,7984.9677,real,,
2018-09-01,7501.7667,real,,
2018-10-01,7766.387000000001,real,,
2018-11-01,7784.3333,real,,
2018-12-01,7441.4516,real,,
2019-01-01,7646.4838,real,,
2019-02-01,7587.5,real,,
2019-03-01,7659.9033,real,,
2019-04-01,7685.7,real,,
2019-05-01,7712.3226,real,,
2019-06-01,7653.3667000000005,real,,
2019-07-01,7666.5161,real,,
2019-08-01,7773.0323,real,,
2019-09-01,7391.8666,real,,
2019-10-01,7737.0645,real,,
2019-11-01,7692.0667,real,,
2019-12-01,7616.8387999999995,real,,
2020-01-01,7466.1936000000005,real,,
2020-02-01,7417.8277,real,,
2020-03-01,6835.7742,real,,
2020-04-01,4942.3,real,,
2020-05-01,4717.7419,real,,
2020-06-01,5137.3333,real,,
2020-07-01,5620.9032,real,,
2020-08-01,5787.0323,real,,
2020-09-01,5730.099999999999,real,,
2020-10-01,6140.4516,real,,
2020-11-01,6217.9,real,,
2020-12-01,6255.0968,real,,
2021-01-01,6354.1935,real,,
2021-02-01,6362.5714,real,,
2021-03-01,6595.1613,real,,
2021-04-01,6821.3333,real,,
2021-05-01,6698.5161,real,,
2021-06-01,6993.7999,real,,
2021-07-01,6865.4193000000005,real,,
2021-08-01,7329.096799999999,real,,
2021-09-01,7172.5667,real,,
2021-10-01,7158.8388,real,,
2021-11-01,7431.133400000001,real,,
2021-12-01,7194.3225999999995,real,,
2022-01-01,7188.5807,real,,
2022-02-01,7410.321400000001,real,,
2022-03-01,7465.0644999999995,real,,
2022-04-01,7289.099999999999,real,,
2022-05-01,7293.5806999999995,real,,
2022-06-01,7690.0333,real,,
2022-07-01,7160.129,real,,
2022-08-01,7504.3871,real,,
2022-09-01,7391.2334,real,,
2022-10-01,7561.6774000000005,real,,
2022-11-01,7496.4,real,,
2022-12-01,7228.387,real,,
2023-01-01,7222.419400000001,real,,
2023-02-01,7341.035800000001,real,,
2023-03-01,7609.7097,real,,
2023-04-01,7428.1,real,,
2023-05-01,7655.1291,real,,
2023-06-01,7786.0333,real,,
2023-07-01,7510.1612000000005,real,,
2023-08-01,7901.6451,real,,
2023-09-01,7669.3,real,,
2023-10-01,7781.6774,real,,
2023-11-01,7552.366599999999,real,,
2023-12-01,7350.2258,real,,
2024-01-01,7275.290300000001,real,,
2024-02-01,7445.0,real,,
2024-03-01,7346.4193,real,,
2024-04-01,7602.8333,real,,
2024-05-01,7686.8387999999995,real,,
2024-06-01,7427.5666,real,,
2024-07-01,7776.5162,real,,
2024-08-01,7843.0644999999995,real,,
2024-09-01,7442.066699999999,real,,
2024-10-01,7909.5806,real,,
2024-11-01,7429.5001,real,,
2024-12-01,7498.9032,real,,
2025-01-01,7576.7097,real,,
2025-02-01,7400.142900000001,real,,
2025-03-01,7467.903200000001,real,,
2025-04-01,7449.4,real,,
2025-05-01,7383.845717851329,previsto,6973.623607332187,7794.067828370471
2025-06-01,7439.016219205566,previsto,6973.946569521554,7904.085868889578
2025-07-01,7377.589713570824,previsto,6843.843393005177,7911.3360341364705
2025-08-01,7559.148774906983,previsto,6968.766475754761,8149.531074059205
2025-09-01,7345.737953229313,previsto,6702.849676983194,7988.6262294754315
2025-10-01,7583.808630667073,previsto,6892.567026518945,8275.050234815202
2025-11-01,7397.991759376534,previsto,6661.527717101422,8134.455801651646
2025-12-01,7395.901681379579,previsto,6616.843687141665,8174.959675617492
2026-01-01,7430.376271143114,previsto,6610.934760951342,8249.817781334885
2026-02-01,7435.53218079251,previsto,6577.611026700534,8293.453334884485
2026-03-01,7465.445159008078,previsto,6570.719906963501,8360.170411052655
2026-04-01,7411.730622803175,previsto,6481.639817829657,8341.821427776693
